ID,longitude,latitude,timestamp
17070_61201,-122.2976761,38.20084763,12/9/2017 14:38
17070_61201,-122.3030472,38.19765091,12/9/2017 15:14
17070_61201,-122.3011246,38.19861984,12/9/2017 15:51
17070_61201,-122.2987595,38.19786835,12/9/2017 16:27
17070_61201,-122.2967072,38.19790268,12/9/2017 17:03
17070_61201,-122.2970428,38.19710922,12/9/2017 17:39
17070_61201,-122.2937546,38.19295883,12/9/2017 18:15
17070_61201,-122.292244,38.19158173,12/9/2017 18:50
17070_61201,-122.2966537,38.19926834,12/9/2017 19:27
17070_61201,-122.2992249,38.19406128,12/9/2017 20:03
17070_61201,-122.2987366,38.19388962,12/9/2017 20:39
17070_61201,-122.2985687,38.19410324,12/9/2017 21:14
17070_61201,-122.2984848,38.19401169,12/9/2017 21:50
17070_61201,-122.2987823,38.19426346,12/9/2017 22:26
17070_61201,-122.2999725,38.19443512,12/9/2017 23:02
17070_61201,-122.2996826,38.19438934,12/9/2017 23:39
17070_61201,-122.2993927,38.1942749,12/10/2017 0:15
17070_61201,-122.3007278,38.19488144,12/10/2017 0:50
17070_61201,-122.2993927,38.1935997,12/10/2017 1:26
17070_61201,-122.2982864,38.19366074,12/10/2017 2:03
17070_61201,-122.2974319,38.19538879,12/10/2017 2:39
17070_61201,-122.2985992,38.1958847,12/10/2017 3:15
17070_61201,-122.2994156,38.19529343,12/10/2017 3:50
17070_61201,-122.3007584,38.19444656,12/10/2017 4:26
17070_61201,-122.3031769,38.19193649,12/10/2017 5:02
17070_61201,-122.3046875,38.19749832,12/10/2017 5:38
17070_61201,-122.3042374,38.19727707,12/10/2017 6:16
17070_61201,-122.3043137,38.19736481,12/10/2017 6:50
17070_61201,-122.3041229,38.19730759,12/10/2017 7:26
17070_61201,-122.3041534,38.19726563,12/10/2017 8:03
17070_61201,-122.3042221,38.19739914,12/10/2017 8:39
17070_61201,-122.304039,38.1974144,12/10/2017 9:15
17070_61201,-122.3041306,38.19745255,12/10/2017 9:51
17070_61201,-122.3047485,38.19661331,12/10/2017 18:51
17070_61201,-122.3109894,38.19028091,12/10/2017 21:51
17070_61201,-122.3226166,38.18056107,12/11/2017 0:51
17070_61201,-122.3314438,38.17349243,12/11/2017 3:51
17070_61201,-122.3351669,38.17178726,12/11/2017 6:51
17070_61201,-122.3341446,38.17212296,12/11/2017 9:51
17070_61201,-122.334137,38.17214966,12/11/2017 12:51
17070_61201,-122.3345871,38.17210007,12/11/2017 15:51
17070_61201,-122.3345947,38.17197037,12/11/2017 18:51
17070_61201,-122.3284531,38.17098236,12/11/2017 21:51
17070_61201,-122.3266678,38.17776871,12/12/2017 0:51
17070_61201,-122.3267822,38.17623901,12/12/2017 3:51
17070_61201,-122.3299866,38.17339706,12/12/2017 6:51
17070_61201,-122.3298569,38.17335129,12/12/2017 9:51
17070_61201,-122.3298645,38.17338181,12/12/2017 12:51
17070_61201,-122.3207626,38.18191147,12/12/2017 15:51
17070_61201,-122.3191299,38.18087387,12/12/2017 18:51
17070_61201,-122.3171997,38.17727661,12/12/2017 21:51
17070_61201,-122.2997742,38.17483139,12/13/2017 0:51
17070_61201,-122.2889252,38.16994095,12/13/2017 3:51
17070_61201,-122.2885284,38.1688385,12/13/2017 6:51
17070_61201,-122.2922287,38.16162491,12/13/2017 9:51
17070_61201,-122.2912598,38.17279816,12/13/2017 12:51
17070_61201,-122.2862244,38.17021561,12/13/2017 15:51
17070_61201,-122.2865829,38.17556,12/13/2017 18:51
17070_61201,-122.2861252,38.17411804,12/13/2017 21:51
17070_61201,-122.2892761,38.169487,12/14/2017 0:51
17070_61201,-122.2893753,38.1688118,12/14/2017 6:52
17070_61201,-122.2941284,38.16120911,12/14/2017 9:51
17070_61201,-122.2904434,38.16904831,12/14/2017 12:51
17070_61201,-122.2981262,38.17089462,12/14/2017 18:51
17070_61201,-122.2974319,38.17115021,12/14/2017 21:51
17070_61201,-122.288887,38.16848755,12/15/2017 0:51
17070_61201,-122.2882156,38.16966248,12/15/2017 3:52
17070_61201,-122.2879715,38.1697197,12/15/2017 6:51
17070_61201,-122.2897797,38.16848373,12/15/2017 9:51
17070_61201,-122.2894211,38.16373444,12/15/2017 12:52
17070_61201,-122.2895737,38.16510391,12/15/2017 15:51
17070_61201,-122.2978134,38.17073059,12/15/2017 18:51
17070_61201,-122.2982712,38.17133331,12/15/2017 21:51
17070_61201,-122.2905121,38.16555786,12/16/2017 0:51
17070_61201,-122.2895126,38.17044449,12/16/2017 6:51
17070_61201,-122.2909164,38.1652565,12/16/2017 9:51
17070_61201,-122.2909851,38.1599617,12/16/2017 12:51
17070_61201,-122.2983398,38.1712265,12/16/2017 15:51
17070_61201,-122.2974472,38.17116165,12/16/2017 18:51
17070_61201,-122.2975006,38.1711998,12/16/2017 21:51
17070_61201,-122.297554,38.17155457,12/17/2017 0:51
17070_61201,-122.2900085,38.16978073,12/17/2017 3:51
17070_61201,-122.2888565,38.17178345,12/17/2017 9:51
17070_61201,-122.2894745,38.16864777,12/17/2017 12:51
17071_61168,-122.2969055,38.19440842,12/4/2017 15:13
17071_61168,-122.2971497,38.19081497,12/4/2017 15:50
17071_61168,-122.2972031,38.19068146,12/4/2017 16:25
17071_61168,-122.2972946,38.1904335,12/4/2017 17:02
17071_61168,-122.298027,38.19033813,12/4/2017 17:38
17071_61168,-122.2970963,38.1904068,12/4/2017 18:14
17071_61168,-122.296608,38.19179916,12/4/2017 18:50
17071_61168,-122.295639,38.19088364,12/4/2017 19:26
17071_61168,-122.2966461,38.19431686,12/4/2017 20:02
17071_61168,-122.2964096,38.19397354,12/4/2017 20:38
17071_61168,-122.2965317,38.19446182,12/4/2017 21:14
17071_61168,-122.29599,38.19433212,12/4/2017 21:50
17071_61168,-122.2961273,38.19611359,12/4/2017 22:26
17071_61168,-122.2963409,38.19438934,12/4/2017 23:02
17071_61168,-122.296051,38.19427872,12/4/2017 23:38
17071_61168,-122.2970657,38.19110489,12/5/2017 0:14
17071_61168,-122.29953,38.19077301,12/5/2017 0:50
17071_61168,-122.2992325,38.18888855,12/5/2017 1:26
17071_61168,-122.2995911,38.18873596,12/5/2017 2:02
17071_61168,-122.2999115,38.18883896,12/5/2017 2:38
17071_61168,-122.300415,38.18982697,12/5/2017 3:14
17071_61168,-122.2991714,38.18893814,12/5/2017 3:50
17071_61168,-122.2991562,38.18976212,12/5/2017 4:26
17071_61168,-122.2996902,38.18854523,12/5/2017 5:02
17071_61168,-122.2995071,38.18913651,12/5/2017 5:38
17071_61168,-122.296196,38.18891525,12/5/2017 6:14
17071_61168,-122.2984848,38.19085312,12/5/2017 6:50
17071_61168,-122.2976913,38.18938065,12/5/2017 7:26
17071_61168,-122.2978897,38.18955612,12/5/2017 8:02
17071_61168,-122.2970581,38.19036484,12/5/2017 8:38
17071_61168,-122.2976151,38.19042969,12/5/2017 9:14
17071_61168,-122.297905,38.19046021,12/5/2017 9:50
17071_61168,-122.2965698,38.19172668,12/5/2017 10:26
17071_61168,-122.29776,38.19107056,12/5/2017 11:02
17071_61168,-122.2969437,38.19153976,12/5/2017 11:39
17071_61168,-122.299675,38.18828964,12/5/2017 12:14
17071_61168,-122.2995987,38.18832397,12/5/2017 12:50
17071_61168,-122.2996521,38.18846512,12/5/2017 13:26
17071_61168,-122.2996063,38.18836594,12/5/2017 14:02
17071_61168,-122.2996902,38.1883049,12/5/2017 14:38
17071_61168,-122.2998047,38.18637848,12/5/2017 15:14
17071_61168,-122.300209,38.18889618,12/5/2017 15:51
17071_61168,-122.2988663,38.18917465,12/5/2017 16:26
17071_61168,-122.2985306,38.18852997,12/5/2017 17:02
17071_61168,-122.298645,38.1885376,12/5/2017 17:38
17071_61168,-122.2966843,38.18965149,12/5/2017 18:14
17071_61168,-122.2972183,38.19034958,12/5/2017 18:50
17071_61168,-122.2948837,38.19152832,12/5/2017 19:26
17071_61168,-122.2947235,38.19157791,12/5/2017 20:02
17071_61168,-122.2972336,38.19018173,12/5/2017 20:38
17071_61168,-122.2967911,38.19055557,12/5/2017 21:15
17071_61168,-122.2964554,38.19434357,12/5/2017 21:50
17071_61168,-122.2965088,38.19430161,12/5/2017 22:26
17071_61168,-122.2963715,38.19430161,12/5/2017 23:02
17071_61168,-122.2964706,38.19433975,12/5/2017 23:38
17071_61168,-122.2963867,38.19439316,12/6/2017 0:14
17071_61168,-122.2953339,38.19274902,12/6/2017 0:50
17071_61168,-122.2958298,38.19225693,12/6/2017 1:26
17071_61168,-122.2976685,38.19249344,12/6/2017 2:03
17071_61168,-122.3000412,38.19193649,12/6/2017 2:38
17071_61168,-122.3005981,38.19192505,12/6/2017 3:14
17071_61168,-122.3003693,38.19074249,12/6/2017 3:50
17071_61168,-122.300293,38.19064331,12/6/2017 4:26
17071_61168,-122.3001938,38.1905365,12/6/2017 5:02
17071_61168,-122.3000412,38.19067001,12/6/2017 5:38
17071_61168,-122.2995834,38.18916702,12/6/2017 6:14
17071_61168,-122.2980499,38.18900681,12/6/2017 6:50
17071_61168,-122.2979507,38.18916702,12/6/2017 7:26
17071_61168,-122.2975616,38.18915939,12/6/2017 8:02
17071_61168,-122.2975082,38.18918991,12/6/2017 8:38
17071_61168,-122.2970657,38.1894455,12/6/2017 9:14
17071_61168,-122.2970505,38.18972397,12/6/2017 9:50
17071_61168,-122.2969971,38.19142532,12/6/2017 10:26
17071_61168,-122.2962875,38.19202042,12/6/2017 11:02
17071_61168,-122.2961578,38.1920166,12/6/2017 11:38
17071_61168,-122.2964935,38.19255066,12/6/2017 12:15
17071_61168,-122.2962265,38.19368362,12/6/2017 12:50
17071_61168,-122.2968521,38.19160843,12/6/2017 13:26
17071_61168,-122.2957077,38.19092941,12/6/2017 14:02
17071_61168,-122.2942352,38.19241333,12/6/2017 14:38
17071_61168,-122.2939148,38.19039536,12/6/2017 15:14
17071_61168,-122.2958908,38.19176865,12/6/2017 15:50
17071_61168,-122.299057,38.19122314,12/6/2017 16:26
17071_61168,-122.2971802,38.19120407,12/6/2017 17:02
17071_61168,-122.2966766,38.19248962,12/6/2017 17:38
17071_61168,-122.2939987,38.19316864,12/6/2017 18:15
17071_61168,-122.293808,38.19302368,12/6/2017 18:50
17071_61168,-122.2941666,38.1930809,12/6/2017 19:26
17071_61168,-122.2944031,38.19286346,12/6/2017 20:02
17071_61168,-122.2929001,38.19347,12/6/2017 20:38
17071_61168,-122.2910004,38.19431686,12/6/2017 21:14
17071_61168,-122.2930756,38.19364548,12/6/2017 21:50
17071_61168,-122.2931671,38.19431305,12/6/2017 22:26
17071_61168,-122.2937469,38.19316864,12/6/2017 23:02
17071_61168,-122.2943497,38.1930275,12/6/2017 23:38
17071_61168,-122.2947617,38.19226456,12/7/2017 0:14
17071_61168,-122.2977905,38.18938065,12/7/2017 0:50
17071_61168,-122.2992401,38.18675613,12/7/2017 1:26
17071_61168,-122.2997665,38.1884613,12/7/2017 2:03
17071_61168,-122.2998886,38.18886185,12/7/2017 2:38
17071_61168,-122.2998886,38.18896103,12/7/2017 3:14
17071_61168,-122.3004913,38.18978882,12/7/2017 3:50
17071_61168,-122.3009338,38.19074631,12/7/2017 4:26
17071_61168,-122.3013611,38.19068146,12/7/2017 5:02
17071_61168,-122.3011932,38.1905098,12/7/2017 5:38
17071_61168,-122.2996902,38.18955994,12/7/2017 6:14
17071_61168,-122.2996826,38.18954086,12/7/2017 6:50
17071_61168,-122.2982101,38.18944168,12/7/2017 7:26
17071_61168,-122.2979813,38.18915939,12/7/2017 8:02
17071_61168,-122.2976456,38.18911743,12/7/2017 8:38
17071_61168,-122.2970352,38.18918991,12/7/2017 9:14
17071_61168,-122.2981567,38.18976212,12/7/2017 9:50
17071_61168,-122.2967606,38.1893158,12/7/2017 10:27
17071_61168,-122.2954636,38.18998337,12/7/2017 11:02
17071_61168,-122.3028641,38.19123077,12/7/2017 11:38
17071_61168,-122.300705,38.19039154,12/7/2017 12:14
17071_61168,-122.300499,38.19034958,12/7/2017 12:50
17071_61168,-122.3007965,38.19060898,12/7/2017 13:26
17071_61168,-122.3005219,38.1905899,12/7/2017 14:02
17071_61168,-122.2991333,38.18744659,12/7/2017 14:38
17071_61168,-122.2976913,38.19269943,12/7/2017 15:14
17071_61168,-122.2939758,38.19475937,12/7/2017 15:50
17071_61168,-122.2967682,38.19171143,12/7/2017 16:26
17071_61168,-122.296051,38.19086456,12/7/2017 17:02
17071_61168,-122.2967911,38.19180298,12/7/2017 17:38
17071_61168,-122.2967758,38.19170761,12/7/2017 18:14
17071_61168,-122.2974167,38.18961716,12/7/2017 18:50
17071_61168,-122.2974548,38.18975449,12/7/2017 19:26
17071_61168,-122.297554,38.18970871,12/7/2017 20:02
17071_61168,-122.2974167,38.18972397,12/7/2017 20:38
17071_61168,-122.2973404,38.19110489,12/7/2017 21:14
17071_61168,-122.2964935,38.19280624,12/7/2017 21:50
17071_61168,-122.2950134,38.19307327,12/7/2017 22:26
17071_61168,-122.2949448,38.19290161,12/7/2017 23:02
17071_61168,-122.2948532,38.19247055,12/7/2017 23:38
17071_61168,-122.2953415,38.19163513,12/8/2017 0:14
17071_61168,-122.296608,38.18914795,12/8/2017 0:50
17071_61168,-122.3002396,38.18987656,12/8/2017 1:26
17071_61168,-122.2992325,38.18682861,12/8/2017 2:03
17071_61168,-122.2993088,38.18787003,12/8/2017 2:38
17071_61168,-122.2941589,38.18104935,12/8/2017 3:14
17071_61168,-122.2934341,38.18071747,12/8/2017 3:50
17071_61168,-122.2934189,38.1820755,12/8/2017 4:26
17071_61168,-122.2931213,38.18147278,12/8/2017 5:02
17071_61168,-122.295372,38.18208313,12/8/2017 5:38
17071_61168,-122.2946777,38.18252945,12/8/2017 6:14
17071_61168,-122.2934647,38.18284225,12/8/2017 6:50
17071_61168,-122.2923584,38.1823082,12/8/2017 7:26
17071_61168,-122.2922897,38.18013763,12/8/2017 8:02
17071_61168,-122.2932281,38.18109512,12/8/2017 8:38
17071_61168,-122.2958679,38.18121338,12/8/2017 9:14
17071_61168,-122.2986679,38.18228149,12/8/2017 9:51
17071_61168,-122.3115387,38.18538666,12/8/2017 10:26
17071_61168,-122.314682,38.18614197,12/8/2017 11:02
17071_61168,-122.3125839,38.18501663,12/8/2017 11:38
17071_61168,-122.3120804,38.18691635,12/8/2017 12:14
17071_61168,-122.3099442,38.18656158,12/8/2017 12:50
17071_61168,-122.3101501,38.1869812,12/8/2017 13:26
17071_61168,-122.3051834,38.18836975,12/8/2017 14:02
17071_61168,-122.2990417,38.18749237,12/8/2017 14:38
17071_61168,-122.2995453,38.18770981,12/8/2017 15:14
17071_61168,-122.2992096,38.18738937,12/8/2017 15:50
17071_61168,-122.2993469,38.18768311,12/8/2017 16:26
17071_61168,-122.2994614,38.18753433,12/8/2017 17:02
17071_61168,-122.2998199,38.18882751,12/8/2017 17:38
17071_61168,-122.2994766,38.18879318,12/8/2017 18:14
17071_61168,-122.2995148,38.18875504,12/8/2017 18:50
17071_61168,-122.2996597,38.1888504,12/8/2017 19:27
17071_61168,-122.2997437,38.18873215,12/8/2017 20:02
17071_61168,-122.2997589,38.18867874,12/8/2017 20:38
17071_61168,-122.2991486,38.18893433,12/8/2017 21:14
17071_61168,-122.2995987,38.18881989,12/8/2017 21:50
17071_61168,-122.2998657,38.18912506,12/8/2017 22:26
17071_61168,-122.2997513,38.18897247,12/8/2017 23:02
17071_61168,-122.298851,38.18911743,12/8/2017 23:38
17071_61168,-122.2968063,38.19106674,12/9/2017 0:14
17071_61168,-122.2977524,38.19026566,12/9/2017 0:50
17071_61168,-122.3031464,38.19009018,12/9/2017 1:26
17071_61168,-122.3035583,38.18686295,12/9/2017 2:02
17071_61168,-122.3019562,38.18093491,12/9/2017 2:38
17071_61168,-122.3004913,38.18097687,12/9/2017 3:14
17071_61168,-122.3002548,38.18096542,12/9/2017 3:50
17071_61168,-122.2948608,38.18216705,12/9/2017 4:26
17071_61168,-122.298378,38.18968582,12/9/2017 5:02
17071_61168,-122.2979431,38.1905365,12/9/2017 5:38
17071_61168,-122.2982407,38.19048309,12/9/2017 6:14
17071_61168,-122.298439,38.19052124,12/9/2017 6:50
17071_61168,-122.3120956,38.18567657,12/9/2017 7:26
17071_61168,-122.3112793,38.18650818,12/9/2017 8:02
17071_61168,-122.3116379,38.18730545,12/9/2017 8:39
17071_61168,-122.3117981,38.18844604,12/9/2017 9:14
17071_61168,-122.3107376,38.18635941,12/9/2017 9:50
17071_61168,-122.3110199,38.18789673,12/9/2017 10:26
17071_61168,-122.2964935,38.18986511,12/9/2017 11:03
17071_61168,-122.2962036,38.18991089,12/9/2017 11:38
17071_61168,-122.2957535,38.18996811,12/9/2017 12:14
17071_61168,-122.2957993,38.19097519,12/9/2017 12:50
17071_61168,-122.2958679,38.19213486,12/9/2017 13:26
17071_61168,-122.2947388,38.19326782,12/9/2017 14:02
17071_61168,-122.3011932,38.19522858,12/9/2017 14:38
17071_61168,-122.3034363,38.19763565,12/9/2017 15:14
17071_61168,-122.3040924,38.19797516,12/9/2017 15:50
17071_61168,-122.3033752,38.19733047,12/9/2017 16:26
17071_61168,-122.3023148,38.19776154,12/9/2017 17:02
17071_61168,-122.3040237,38.19750595,12/9/2017 17:38
17071_61168,-122.2991333,38.18852997,12/9/2017 18:14
17071_61168,-122.299614,38.18886948,12/9/2017 18:50
17071_61168,-122.2988892,38.18886566,12/9/2017 19:26
17071_61168,-122.2989731,38.18893814,12/9/2017 20:02
17071_61168,-122.2974472,38.18904877,12/9/2017 20:38
17071_61168,-122.2977676,38.18960571,12/9/2017 21:14
17071_61168,-122.2979279,38.18979645,12/9/2017 21:50
17071_61168,-122.2972641,38.19048309,12/9/2017 22:27
17071_61168,-122.3016205,38.19672394,12/9/2017 23:02
17071_61168,-122.3031387,38.19735718,12/9/2017 23:38
17071_61168,-122.3020782,38.19688797,12/10/2017 0:14
17071_61168,-122.3042755,38.19697952,12/10/2017 0:50
17071_61168,-122.3058929,38.19544601,12/10/2017 1:26
17071_61168,-122.3060684,38.19488907,12/10/2017 2:02
17071_61168,-122.3034592,38.19427872,12/10/2017 2:38
17071_61168,-122.3037186,38.19253922,12/10/2017 3:15
17071_61168,-122.3038406,38.19026566,12/10/2017 3:50
17071_61168,-122.3066559,38.18631363,12/10/2017 4:26
17071_61168,-122.3041992,38.18879318,12/10/2017 5:02
17071_61168,-122.311676,38.18766022,12/10/2017 5:38
17071_61168,-122.3051529,38.1945076,12/10/2017 6:14
17071_61168,-122.3025513,38.19602203,12/10/2017 6:51
17071_61168,-122.3019104,38.19602203,12/10/2017 7:26
17071_61168,-122.3012161,38.19527817,12/10/2017 8:02
17071_61168,-122.2961349,38.19252014,12/10/2017 8:38
17071_61168,-122.2978668,38.18940735,12/10/2017 9:14
17071_61168,-122.297905,38.18917465,12/10/2017 9:51
17071_61168,-122.2956314,38.1893692,12/10/2017 12:51
17071_61168,-122.3060684,38.17594528,12/10/2017 15:50
17071_61168,-122.2985916,38.19374084,12/10/2017 18:51
17071_61168,-122.2979279,38.19391632,12/10/2017 21:51
17071_61168,-122.2966766,38.18923569,12/11/2017 0:50
17071_61168,-122.3029175,38.17991257,12/11/2017 3:50
17071_61168,-122.3012085,38.17956161,12/11/2017 6:51
17071_61168,-122.3125153,38.18557739,12/11/2017 9:51
17071_61168,-122.3117447,38.18832779,12/11/2017 12:51
17071_61168,-122.3118973,38.19023132,12/11/2017 15:51
17071_61168,-122.2971497,38.195858,12/11/2017 18:51
17071_61168,-122.2980347,38.19151688,12/11/2017 21:51
17071_61168,-122.297142,38.19130707,12/12/2017 0:51
17071_61168,-122.312645,38.18549347,12/12/2017 3:51
17071_61168,-122.3090515,38.18165588,12/12/2017 6:51
17071_61168,-122.3126068,38.18715668,12/12/2017 9:51
17071_61168,-122.3035736,38.19005966,12/12/2017 12:51
17071_61168,-122.312355,38.19077682,12/12/2017 15:51
17071_61168,-122.2979813,38.19321823,12/12/2017 18:51
17071_61168,-122.3003845,38.18955231,12/12/2017 21:51
17071_61168,-122.3121948,38.18946838,12/13/2017 0:51
17071_61168,-122.3132019,38.18721008,12/13/2017 3:51
17071_61168,-122.2964249,38.19265366,12/13/2017 6:51
17071_61168,-122.3128433,38.18864822,12/13/2017 9:51
17071_61168,-122.3129349,38.18944168,12/13/2017 12:51
17071_61168,-122.2968597,38.19894409,12/13/2017 15:51
17071_61168,-122.2958069,38.19841385,12/13/2017 18:51
17071_61168,-122.3000793,38.19550705,12/13/2017 21:51
17071_61168,-122.3040848,38.19728851,12/14/2017 0:51
17071_61168,-122.2932053,38.18170166,12/14/2017 3:51
17071_61168,-122.3053436,38.180336,12/14/2017 6:51
17071_61168,-122.311203,38.18148422,12/14/2017 9:51
17071_61168,-122.3153229,38.18347168,12/14/2017 12:51
17071_61168,-122.3046646,38.19674301,12/14/2017 15:51
17071_61168,-122.2993851,38.19963837,12/14/2017 18:51
17071_61168,-122.2988586,38.20144272,12/14/2017 21:51
17071_61168,-122.3042603,38.19723511,12/15/2017 0:51
17071_61168,-122.3032761,38.19626236,12/15/2017 3:51
17071_61168,-122.2959213,38.1979599,12/15/2017 6:51
17071_61168,-122.2970886,38.19641495,12/15/2017 9:51
17071_61168,-122.3036804,38.19667053,12/15/2017 12:51
17071_61168,-122.3025131,38.19885254,12/15/2017 15:51
17071_61168,-122.2932358,38.19263458,12/15/2017 18:51
17071_61168,-122.3038559,38.19675446,12/15/2017 21:51
17071_61168,-122.3041229,38.19731903,12/16/2017 0:51
17071_61168,-122.3024979,38.19483566,12/16/2017 3:51
17071_61168,-122.2963181,38.19781876,12/16/2017 6:51
17071_61168,-122.2951202,38.19853973,12/16/2017 9:51
17071_61168,-122.300972,38.19578171,12/16/2017 12:51
17072_61228,-122.3333435,38.13161469,12/7/2017 15:27
17072_61228,-122.3366013,38.13301086,12/7/2017 16:03
17072_61228,-122.3371429,38.13331223,12/7/2017 16:39
17072_61228,-122.3371811,38.13341141,12/7/2017 17:15
17072_61228,-122.3378754,38.13395691,12/7/2017 17:51
17072_61228,-122.3371735,38.13329315,12/7/2017 18:27
17072_61228,-122.3371201,38.13328171,12/7/2017 19:03
17072_61228,-122.3367844,38.13286209,12/7/2017 19:39
17072_61228,-122.335434,38.13238144,12/7/2017 20:15
17072_61228,-122.3357544,38.13268661,12/7/2017 20:51
17072_61228,-122.3372345,38.13300705,12/7/2017 21:27
17072_61228,-122.3370667,38.13288498,12/7/2017 22:03
17072_61228,-122.3371964,38.1332283,12/7/2017 22:39
17072_61228,-122.3348694,38.13232803,12/7/2017 23:15
17072_61228,-122.335083,38.13248825,12/7/2017 23:51
17072_61228,-122.3344879,38.13214493,12/8/2017 0:27
17072_61228,-122.3371201,38.13379288,12/8/2017 1:03
17072_61228,-122.3372955,38.13371658,12/8/2017 1:39
17072_61228,-122.3371048,38.13367462,12/8/2017 2:15
17072_61228,-122.336998,38.13401031,12/8/2017 2:51
17072_61228,-122.3371506,38.13391876,12/8/2017 3:27
17072_61228,-122.3371201,38.13367844,12/8/2017 4:03
17072_61228,-122.3369904,38.1336937,12/8/2017 4:39
17072_61228,-122.3370132,38.13370132,12/8/2017 5:15
17072_61228,-122.3363419,38.13576126,12/8/2017 5:51
17072_61228,-122.3368378,38.13391495,12/8/2017 6:27
17072_61228,-122.3365479,38.134758,12/8/2017 7:03
17072_61228,-122.336525,38.13468552,12/8/2017 7:39
17072_61228,-122.3364716,38.13467407,12/8/2017 8:16
17072_61228,-122.3364792,38.13469315,12/8/2017 8:51
17072_61228,-122.3362274,38.13477325,12/8/2017 9:27
17072_61228,-122.3358002,38.13516617,12/8/2017 10:03
17072_61228,-122.3356018,38.13526535,12/8/2017 10:39
17072_61228,-122.3356628,38.13521194,12/8/2017 11:15
17072_61228,-122.3357162,38.13527679,12/8/2017 11:52
17072_61228,-122.3357697,38.1353302,12/8/2017 12:27
17072_61228,-122.3358688,38.13538361,12/8/2017 13:03
17072_61228,-122.3357773,38.1353035,12/8/2017 13:39
17072_61228,-122.3358002,38.1353302,12/8/2017 14:15
17072_61228,-122.334671,38.13516617,12/8/2017 14:51
17072_61228,-122.3357773,38.13549042,12/8/2017 15:27
17072_61228,-122.3366852,38.13449478,12/8/2017 16:03
17072_61228,-122.3354111,38.13253021,12/8/2017 16:39
17072_61228,-122.336998,38.13374329,12/8/2017 17:15
17072_61228,-122.3370285,38.13341904,12/8/2017 17:51
17072_61228,-122.3371201,38.133358,12/8/2017 18:27
17072_61228,-122.3371353,38.13324738,12/8/2017 19:04
17072_61228,-122.3360825,38.13241577,12/8/2017 19:39
17072_61228,-122.3368073,38.13272095,12/8/2017 20:15
17072_61228,-122.3371964,38.13294983,12/8/2017 20:51
17072_61228,-122.337326,38.13272476,12/8/2017 21:27
17072_61228,-122.3373108,38.13292694,12/8/2017 22:03
17072_61228,-122.3371811,38.13297653,12/8/2017 22:39
17072_61228,-122.3370819,38.13297272,12/8/2017 23:15
17072_61228,-122.3372269,38.13320541,12/8/2017 23:51
17072_61228,-122.3371658,38.13334656,12/9/2017 0:27
17072_61228,-122.3372345,38.13342667,12/9/2017 1:03
17072_61228,-122.3369904,38.13391495,12/9/2017 1:39
17072_61228,-122.3371582,38.13391495,12/9/2017 2:15
17072_61228,-122.3373337,38.13412476,12/9/2017 2:51
17072_61228,-122.3369217,38.13385773,12/9/2017 3:27
17072_61228,-122.3367615,38.1337471,12/9/2017 4:03
17072_61228,-122.336853,38.1340332,12/9/2017 4:39
17072_61228,-122.336998,38.13389969,12/9/2017 5:16
17072_61228,-122.336174,38.1354332,12/9/2017 5:51
17072_61228,-122.3345032,38.1335907,12/9/2017 6:27
17072_61228,-122.3336792,38.13351059,12/9/2017 7:03
17072_61228,-122.3337173,38.13327408,12/9/2017 7:39
17072_61228,-122.3329773,38.13367081,12/9/2017 8:16
17072_61228,-122.333992,38.1340332,12/9/2017 8:51
17072_61228,-122.3339844,38.13379288,12/9/2017 9:27
17072_61228,-122.334198,38.13334274,12/9/2017 10:04
17072_61228,-122.3361359,38.13338089,12/9/2017 10:39
17072_61228,-122.3327484,38.13274384,12/9/2017 11:15
17072_61228,-122.332489,38.13383484,12/9/2017 11:51
17072_61228,-122.3358383,38.13527298,12/9/2017 12:27
17072_61228,-122.3355789,38.13504028,12/9/2017 13:03
17072_61228,-122.335762,38.13523865,12/9/2017 13:39
17072_61228,-122.3358231,38.13526535,12/9/2017 14:15
17072_61228,-122.3366623,38.13372421,12/9/2017 14:51
17072_61228,-122.3372803,38.13328171,12/9/2017 15:27
17072_61228,-122.3370667,38.13324356,12/9/2017 16:03
17072_61228,-122.3375168,38.13351822,12/9/2017 16:39
17072_61228,-122.336647,38.13277054,12/9/2017 17:15
17072_61228,-122.3368607,38.13348007,12/9/2017 17:51
17072_61228,-122.3368378,38.13339996,12/9/2017 18:27
17072_61228,-122.3310318,38.12989807,12/9/2017 19:04
17072_61228,-122.3334427,38.13139725,12/9/2017 19:40
17072_61228,-122.331665,38.13025284,12/9/2017 20:15
17072_61228,-122.3329163,38.13116074,12/9/2017 20:51
17072_61228,-122.3329697,38.13158798,12/9/2017 21:27
17072_61228,-122.3252106,38.12934113,12/9/2017 22:03
17072_61228,-122.3266525,38.12988281,12/9/2017 22:39
17072_61228,-122.3293304,38.13080597,12/9/2017 23:15
17072_61228,-122.3317642,38.13178635,12/9/2017 23:51
17072_61228,-122.3324356,38.13222885,12/10/2017 0:28
17072_61228,-122.3324661,38.13244629,12/10/2017 1:03
17072_61228,-122.3371811,38.13422012,12/10/2017 1:39
17072_61228,-122.3379822,38.13818741,12/10/2017 2:15
17072_61228,-122.3386612,38.13667297,12/10/2017 2:51
17072_61228,-122.3372498,38.13536453,12/10/2017 3:27
17072_61228,-122.3377838,38.13516235,12/10/2017 4:04
17072_61228,-122.3374939,38.13484573,12/10/2017 4:39
